Match type,Repository,Repository external URL,File path,File URL,Path matches [path [start end]],Chunk matches [line [start end]]
content,github.com/jython/jython,https://sourcegraph.com/github.com/jython/jython,Lib/test/test_exceptions.py,https://sourcegraph.com/github.com/jython/jython/-/blob/Lib/test/test_exceptions.py,,"[196, [[35, 45]]]"
content,github.com/pypyjs/pypy,https://sourcegraph.com/github.com/pypyjs/pypy,lib-python/2.7/test/test_exceptions.py,https://sourcegraph.com/github.com/pypyjs/pypy/-/blob/lib-python/2.7/test/test_exceptions.py,,"[196, [[35, 45]]]"
content,github.com/jython/frozen-mirror,https://sourcegraph.com/github.com/jython/frozen-mirror,lib-python/2.7/test/test_exceptions.py,https://sourcegraph.com/github.com/jython/frozen-mirror/-/blob/lib-python/2.7/test/test_exceptions.py,,"[196, [[35, 45]]]"
content,github.com/SamarthTech/python-projects-2024,https://sourcegraph.com/github.com/SamarthTech/python-projects-2024,Chess App/static/libs/chessboard/js/chessboard-0.3.0.min.js,https://sourcegraph.com/github.com/SamarthTech/python-projects-2024/-/blob/Chess%20App/static/libs/chessboard/js/chessboard-0.3.0.min.js,,"[25, [[77, 87]]]"
content,github.com/jonpchin/gochess,https://sourcegraph.com/github.com/jonpchin/gochess,third-party/js/chessboard.js,https://sourcegraph.com/github.com/jonpchin/gochess/-/blob/third-party/js/chessboard.js,,"[326, [[28, 38]]]"
content,github.com/jart/cosmopolitan,https://sourcegraph.com/github.com/jart/cosmopolitan,third_party/python/Lib/test/test_exceptions.py,https://sourcegraph.com/github.com/jart/cosmopolitan/-/blob/third_party/python/Lib/test/test_exceptions.py,,"[277, [[42, 52]]]"
content,github.com/orangeduck/PyAutoC,https://sourcegraph.com/github.com/orangeduck/PyAutoC,Python27/Lib/test/test_exceptions.py,https://sourcegraph.com/github.com/orangeduck/PyAutoC/-/blob/Python27/Lib/test/test_exceptions.py,,"[196, [[35, 45]]]"
content,github.com/wklken/Python-2.7.8,https://sourcegraph.com/github.com/wklken/Python-2.7.8,Lib/test/test_exceptions.py,https://sourcegraph.com/github.com/wklken/Python-2.7.8/-/blob/Lib/test/test_exceptions.py,,"[196, [[35, 45]]]"
content,github.com/ccxt/ccxt,https://sourcegraph.com/github.com/ccxt/ccxt,dist/cjs/src/hollaex.js,https://sourcegraph.com/github.com/ccxt/ccxt/-/blob/dist/cjs/src/hollaex.js,,"[1966, [[29, 39] [29, 39]]]; [258, [[21, 31]]]"
content,github.com/jython/frozen-mirror,https://sourcegraph.com/github.com/jython/frozen-mirror,Lib/test/test_exceptions.py,https://sourcegraph.com/github.com/jython/frozen-mirror/-/blob/Lib/test/test_exceptions.py,,"[196, [[35, 45]]]"
content,github.com/jbkunst/rchess,https://sourcegraph.com/github.com/jbkunst/rchess,inst/htmlwidgets/lib/chessboard-0.3.0.min.js,https://sourcegraph.com/github.com/jbkunst/rchess/-/blob/inst/htmlwidgets/lib/chessboard-0.3.0.min.js,,"[25, [[77, 87]]]"
content,github.com/mesalock-linux/mesapy,https://sourcegraph.com/github.com/mesalock-linux/mesapy,lib-python/2.7/test/test_exceptions.py,https://sourcegraph.com/github.com/mesalock-linux/mesapy/-/blob/lib-python/2.7/test/test_exceptions.py,,"[202, [[35, 45]]]"
content,github.com/python/cpython,https://sourcegraph.com/github.com/python/cpython,Lib/test/test_exceptions.py,https://sourcegraph.com/github.com/python/cpython/-/blob/Lib/test/test_exceptions.py,,"[415, [[42, 52]]]"
content,github.com/javerianadeem/selenium_metamask_automation,https://sourcegraph.com/github.com/javerianadeem/selenium_metamask_automation,.venv/Lib/site-packages/win32/test/test_win32file.py,https://sourcegraph.com/github.com/javerianadeem/selenium_metamask_automation/-/blob/.venv/Lib/site-packages/win32/test/test_win32file.py,,"[760, [[27, 37]]]"
content,github.com/replit-archive/empythoned,https://sourcegraph.com/github.com/replit-archive/empythoned,dist/lib/python2.7/test/test_exceptions.py,https://sourcegraph.com/github.com/replit-archive/empythoned/-/blob/dist/lib/python2.7/test/test_exceptions.py,,"[196, [[35, 45]]]"
content,github.com/inkandswitch/livebook,https://sourcegraph.com/github.com/inkandswitch/livebook,public/pypyjs/modules/test/test_exceptions.py,https://sourcegraph.com/github.com/inkandswitch/livebook/-/blob/public/pypyjs/modules/test/test_exceptions.py,,"[196, [[35, 45]]]"
content,github.com/SaitoTech/saito-lite,https://sourcegraph.com/github.com/SaitoTech/saito-lite,mods/chess/www/releases/0.3.0/js/chessboard-0.3.0.min.js,https://sourcegraph.com/github.com/SaitoTech/saito-lite/-/blob/mods/chess/www/releases/0.3.0/js/chessboard-0.3.0.min.js,,"[25, [[77, 87]]]"
content,github.com/Aveek-Saha/Online-Chess,https://sourcegraph.com/github.com/Aveek-Saha/Online-Chess,chessboard/js/chessboard-0.3.0.min.js,https://sourcegraph.com/github.com/Aveek-Saha/Online-Chess/-/blob/chessboard/js/chessboard-0.3.0.min.js,,"[25, [[77, 87]]]"
content,github.com/controlplaneio/simulator,https://sourcegraph.com/github.com/controlplaneio/simulator,scenarios/coastline-cluster-attack/emydocephalus/static/Lib/test/test_exceptions.py,https://sourcegraph.com/github.com/controlplaneio/simulator/-/blob/scenarios/coastline-cluster-attack/emydocephalus/static/Lib/test/test_exceptions.py,,"[397, [[42, 52]]]"
content,github.com/SaitoTech/saito-lite,https://sourcegraph.com/github.com/SaitoTech/saito-lite,mods/chess/www/releases/0.1.0/js/chessboard-0.1.0.min.js,https://sourcegraph.com/github.com/SaitoTech/saito-lite/-/blob/mods/chess/www/releases/0.1.0/js/chessboard-0.1.0.min.js,,"[23, [[163, 173]]]"
content,github.com/ada012/docker-archer,https://sourcegraph.com/github.com/ada012/docker-archer,archer/apps/srv/python3.6.1/lib/python3.6/test/test_exceptions.py,https://sourcegraph.com/github.com/ada012/docker-archer/-/blob/archer/apps/srv/python3.6.1/lib/python3.6/test/test_exceptions.py,,"[247, [[42, 52]]]"
content,github.com/SaitoTech/saito-lite,https://sourcegraph.com/github.com/SaitoTech/saito-lite,mods/chess/www/releases/0.2.0/js/chessboard-0.2.0.min.js,https://sourcegraph.com/github.com/SaitoTech/saito-lite/-/blob/mods/chess/www/releases/0.2.0/js/chessboard-0.2.0.min.js,,"[24, [[376, 386]]]"
content,github.com/metaseed/metaKeyboard,https://sourcegraph.com/github.com/metaseed/metaKeyboard,metaKeyboard/software/cmder/vendor/conemu-maximus5/plugins/ConEmu/ConEmu.map,https://sourcegraph.com/github.com/metaseed/metaKeyboard/-/blob/metaKeyboard/software/cmder/vendor/conemu-maximus5/plugins/ConEmu/ConEmu.map,,"[911, [[43, 53] [42, 52]]]"
content,github.com/ankitpathak62/Jarvis-2025,https://sourcegraph.com/github.com/ankitpathak62/Jarvis-2025,envJarvis/Lib/site-packages/win32/test/test_win32file.py,https://sourcegraph.com/github.com/ankitpathak62/Jarvis-2025/-/blob/envJarvis/Lib/site-packages/win32/test/test_win32file.py,,"[856, [[27, 37]]]"
content,github.com/metaseed/metaKeyboard,https://sourcegraph.com/github.com/metaseed/metaKeyboard,metaKeyboard/software/cmder/vendor/conemu-maximus5/plugins/ConEmu/Thumbs/ConEmuTh.map,https://sourcegraph.com/github.com/metaseed/metaKeyboard/-/blob/metaKeyboard/software/cmder/vendor/conemu-maximus5/plugins/ConEmu/Thumbs/ConEmuTh.map,,"[688, [[43, 53] [42, 52]]]"
content,github.com/jython/jython3,https://sourcegraph.com/github.com/jython/jython3,Lib/test/test_exceptions.py,https://sourcegraph.com/github.com/jython/jython3/-/blob/Lib/test/test_exceptions.py,,"[239, [[42, 52]]]"
content,github.com/ucsb-seclab/heapster,https://sourcegraph.com/github.com/ucsb-seclab/heapster,heapster-env/angr-dev/pysoot/pysoot/jython_bin/Lib/test/test_exceptions.py,https://sourcegraph.com/github.com/ucsb-seclab/heapster/-/blob/heapster-env/angr-dev/pysoot/pysoot/jython_bin/Lib/test/test_exceptions.py,,"[196, [[35, 45]]]"
content,github.com/miguelgrinberg/look-ma-no-http,https://sourcegraph.com/github.com/miguelgrinberg/look-ma-no-http,public/js/chessboard.min.js,https://sourcegraph.com/github.com/miguelgrinberg/look-ma-no-http/-/blob/public/js/chessboard.min.js,,"[25, [[77, 87]]]"
content,github.com/jtiscione/chessboard3js,https://sourcegraph.com/github.com/jtiscione/chessboard3js,js/chessboard3.min.js,https://sourcegraph.com/github.com/jtiscione/chessboard3js/-/blob/js/chessboard3.min.js,,"[0, [[3189, 3199]]]"
content,github.com/almatrass/chess-site,https://sourcegraph.com/github.com/almatrass/chess-site,front/public/js/chessboard-1.0.0.min.js,https://sourcegraph.com/github.com/almatrass/chess-site/-/blob/front/public/js/chessboard-1.0.0.min.js,,"[0, [[4563, 4573]]]"
content,github.com/schoblaska/rails5chess,https://sourcegraph.com/github.com/schoblaska/rails5chess,vendor/assets/javascripts/chessboard.min.js,https://sourcegraph.com/github.com/schoblaska/rails5chess/-/blob/vendor/assets/javascripts/chessboard.min.js,,"[25, [[77, 87]]]"
content,github.com/jython/jython3,https://sourcegraph.com/github.com/jython/jython3,lib-python/3.5.1/test/test_exceptions.py,https://sourcegraph.com/github.com/jython/jython3/-/blob/lib-python/3.5.1/test/test_exceptions.py,,"[243, [[42, 52]]]"
content,github.com/replit-archive/empythoned,https://sourcegraph.com/github.com/replit-archive/empythoned,cpython/Lib/test/test_exceptions.py,https://sourcegraph.com/github.com/replit-archive/empythoned/-/blob/cpython/Lib/test/test_exceptions.py,,"[196, [[35, 45]]]"
content,github.com/s57445560/web_install_app,https://sourcegraph.com/github.com/s57445560/web_install_app,install/python27/Python-2.7.12/Lib/test/test_exceptions.py,https://sourcegraph.com/github.com/s57445560/web_install_app/-/blob/install/python27/Python-2.7.12/Lib/test/test_exceptions.py,,"[201, [[35, 45]]]"
content,github.com/gatech-csl/jes,https://sourcegraph.com/github.com/gatech-csl/jes,dependencies/jython/Lib/test/test_exceptions.py,https://sourcegraph.com/github.com/gatech-csl/jes/-/blob/dependencies/jython/Lib/test/test_exceptions.py,,"[196, [[35, 45]]]"
content,github.com/oakmac/chessboardjs,https://sourcegraph.com/github.com/oakmac/chessboardjs,website/releases/0.1.0/js/chessboard-0.1.0.min.js,https://sourcegraph.com/github.com/oakmac/chessboardjs/-/blob/website/releases/0.1.0/js/chessboard-0.1.0.min.js,,"[23, [[163, 173]]]"
content,github.com/oakmac/chessboardjs,https://sourcegraph.com/github.com/oakmac/chessboardjs,website/releases/0.2.0/js/chessboard-0.2.0.min.js,https://sourcegraph.com/github.com/oakmac/chessboardjs/-/blob/website/releases/0.2.0/js/chessboard-0.2.0.min.js,,"[24, [[376, 386]]]"
content,github.com/oakmac/chessboardjs,https://sourcegraph.com/github.com/oakmac/chessboardjs,website/releases/0.3.0/js/chessboard-0.3.0.min.js,https://sourcegraph.com/github.com/oakmac/chessboardjs/-/blob/website/releases/0.3.0/js/chessboard-0.3.0.min.js,,"[25, [[77, 87]]]"
content,github.com/oakmac/autocompletejs,https://sourcegraph.com/github.com/oakmac/autocompletejs,www/releases/0.1.0/autocomplete-0.1.0.min.js,https://sourcegraph.com/github.com/oakmac/autocompletejs/-/blob/www/releases/0.1.0/autocomplete-0.1.0.min.js,,"[33, [[475, 485]]]"
content,github.com/oakmac/autocompletejs,https://sourcegraph.com/github.com/oakmac/autocompletejs,www/releases/0.2.0/autocomplete-0.2.0.min.js,https://sourcegraph.com/github.com/oakmac/autocompletejs/-/blob/www/releases/0.2.0/autocomplete-0.2.0.min.js,,"[34, [[503, 513]]]"
content,github.com/oakmac/autocompletejs,https://sourcegraph.com/github.com/oakmac/autocompletejs,www/releases/0.2.1/autocomplete-0.2.1.min.js,https://sourcegraph.com/github.com/oakmac/autocompletejs/-/blob/www/releases/0.2.1/autocomplete-0.2.1.min.js,,"[34, [[503, 513]]]"
content,github.com/wyfish/RPAStudio,https://sourcegraph.com/github.com/wyfish/RPAStudio,RPAStudio/RPAStudio/bin/Debug/Python/Lib/test/test_exceptions.py,https://sourcegraph.com/github.com/wyfish/RPAStudio/-/blob/RPAStudio/RPAStudio/bin/Debug/Python/Lib/test/test_exceptions.py,,"[276, [[42, 52]]]"
content,github.com/hoglet67/RGBtoHDMI,https://sourcegraph.com/github.com/hoglet67/RGBtoHDMI,tools/vasm/error.h,https://sourcegraph.com/github.com/hoglet67/RGBtoHDMI/-/blob/tools/vasm/error.h,,"[6, [[21, 31]]]"
content,github.com/thebaselab/codeapp,https://sourcegraph.com/github.com/thebaselab/codeapp,LanguageResources/Library/lib/python3.9/test/test_exceptions.py,https://sourcegraph.com/github.com/thebaselab/codeapp/-/blob/LanguageResources/Library/lib/python3.9/test/test_exceptions.py,,"[336, [[42, 52]]]"
content,github.com/dwcares/realchess,https://sourcegraph.com/github.com/dwcares/realchess,public/lib/chessboard-0.3.0.min.js,https://sourcegraph.com/github.com/dwcares/realchess/-/blob/public/lib/chessboard-0.3.0.min.js,,"[25, [[77, 87]]]"
content,github.com/facebook/mysql-5.6,https://sourcegraph.com/github.com/facebook/mysql-5.6,mysql-test/suite/ndb/t/ndb_perror.test,https://sourcegraph.com/github.com/facebook/mysql-5.6/-/blob/mysql-test/suite/ndb/t/ndb_perror.test,,"[30, [[13, 23]]]"
content,github.com/facebook/mysql-5.6,https://sourcegraph.com/github.com/facebook/mysql-5.6,mysql-test/suite/ndb/t/ndb_backup_nodefail.test,https://sourcegraph.com/github.com/facebook/mysql-5.6/-/blob/mysql-test/suite/ndb/t/ndb_backup_nodefail.test,,"[34, [[24, 34]]]"
content,github.com/awesomemotive/easy-digital-downloads,https://sourcegraph.com/github.com/awesomemotive/easy-digital-downloads,src/Gateways/Stripe/Checkout/Complete.php,https://sourcegraph.com/github.com/awesomemotive/easy-digital-downloads/-/blob/src/Gateways/Stripe/Checkout/Complete.php,,"[38, [[7, 17]]]"
content,github.com/awesomemotive/easy-digital-downloads,https://sourcegraph.com/github.com/awesomemotive/easy-digital-downloads,languages/easy-digital-downloads.pot,https://sourcegraph.com/github.com/awesomemotive/easy-digital-downloads/-/blob/languages/easy-digital-downloads.pot,,"[21582, [[7, 17]]]"
content,github.com/RPA-ai/rpastudio-book,https://sourcegraph.com/github.com/RPA-ai/rpastudio-book,samples/RPAStudioSetup/make-setup/RPAStudio-dependencies/Python/Lib/test/test_exceptions.py,https://sourcegraph.com/github.com/RPA-ai/rpastudio-book/-/blob/samples/RPAStudioSetup/make-setup/RPAStudio-dependencies/Python/Lib/test/test_exceptions.py,,"[276, [[42, 52]]]"
content,github.com/The-OpenROAD-Project/OpenROAD,https://sourcegraph.com/github.com/The-OpenROAD-Project/OpenROAD,src/dbSta/src/dbSta.tcl,https://sourcegraph.com/github.com/The-OpenROAD-Project/OpenROAD/-/blob/src/dbSta/src/dbSta.tcl,,"[13, [[8, 18]]]"
content,github.com/cloudflare/cloudflare-docs,https://sourcegraph.com/github.com/cloudflare/cloudflare-docs,src/content/docs/dns/troubleshooting/dns-issues.mdx,https://sourcegraph.com/github.com/cloudflare/cloudflare-docs/-/blob/src/content/docs/dns/troubleshooting/dns-issues.mdx,,"[12, [[4, 14]]]"
content,github.com/cloudflare/cloudflare-docs,https://sourcegraph.com/github.com/cloudflare/cloudflare-docs,src/content/docs/support/troubleshooting/http-status-codes/cloudflare-1xxx-errors.mdx,https://sourcegraph.com/github.com/cloudflare/cloudflare-docs/-/blob/src/content/docs/support/troubleshooting/http-status-codes/cloudflare-1xxx-errors.mdx,,"[45, [[3, 13]]]; [61, [[121, 131]]]"
content,github.com/cloudflare/cloudflare-docs,https://sourcegraph.com/github.com/cloudflare/cloudflare-docs,src/content/docs/support/troubleshooting/http-status-codes/4xx-client-error.mdx,https://sourcegraph.com/github.com/cloudflare/cloudflare-docs/-/blob/src/content/docs/support/troubleshooting/http-status-codes/4xx-client-error.mdx,,"[167, [[45, 55]]]"
content,github.com/Boos4721/openwrt,https://sourcegraph.com/github.com/Boos4721/openwrt,package/firmware/quantenna/src/qcsapi.h,https://sourcegraph.com/github.com/Boos4721/openwrt/-/blob/package/firmware/quantenna/src/qcsapi.h,,"[301, [[15, 25]]]"
content,github.com/ValveSoftware/wine,https://sourcegraph.com/github.com/ValveSoftware/wine,programs/klist/resources.h,https://sourcegraph.com/github.com/ValveSoftware/wine/-/blob/programs/klist/resources.h,,"[20, [[23, 33]]]"
content,github.com/babyliynfg/nano-CrossApp,https://sourcegraph.com/github.com/babyliynfg/nano-CrossApp,tools/project-creator/Python2.6.6/Lib/test/test_exceptions.py,https://sourcegraph.com/github.com/babyliynfg/nano-CrossApp/-/blob/tools/project-creator/Python2.6.6/Lib/test/test_exceptions.py,,"[195, [[35, 45]]]"
content,github.com/ValveSoftware/wine,https://sourcegraph.com/github.com/ValveSoftware/wine,include/wine/glu.h,https://sourcegraph.com/github.com/ValveSoftware/wine/-/blob/include/wine/glu.h,,"[159, [[17, 27]]]"
content,github.com/percona/percona-server,https://sourcegraph.com/github.com/percona/percona-server,storage/ndb/src/kernel/blocks/backup/Backup.txt,https://sourcegraph.com/github.com/percona/percona-server/-/blob/storage/ndb/src/kernel/blocks/backup/Backup.txt,,"[296, [[9, 19]]]; [274, [[11, 21]]]; [281, [[11, 21]]]; [288, [[11, 21]]]"
content,github.com/percona/percona-server,https://sourcegraph.com/github.com/percona/percona-server,mysql-test/suite/ndb/t/ndb_perror.test,https://sourcegraph.com/github.com/percona/percona-server/-/blob/mysql-test/suite/ndb/t/ndb_perror.test,,"[30, [[13, 23]]]"
content,github.com/percona/percona-server,https://sourcegraph.com/github.com/percona/percona-server,mysql-test/suite/ndb/t/ndb_backup_nodefail.test,https://sourcegraph.com/github.com/percona/percona-server/-/blob/mysql-test/suite/ndb/t/ndb_backup_nodefail.test,,"[34, [[24, 34]]]"
content,github.com/ctwgL/webrtc-beamforming,https://sourcegraph.com/github.com/ctwgL/webrtc-beamforming,webrtc/webrtc/voice_engine/include/voe_errors.h,https://sourcegraph.com/github.com/ctwgL/webrtc-beamforming/-/blob/webrtc/webrtc/voice_engine/include/voe_errors.h,,"[135, [[18, 28]]]; [139, [[23, 33]]]; [143, [[24, 34]]]"
content,github.com/ctwgL/webrtc-beamforming,https://sourcegraph.com/github.com/ctwgL/webrtc-beamforming,webrtc/webrtc/voice_engine/test/auto_test/voe_stress_test.cc,https://sourcegraph.com/github.com/ctwgL/webrtc-beamforming/-/blob/webrtc/webrtc/voice_engine/test/auto_test/voe_stress_test.cc,,"[114, [[62, 72]]]"
content,github.com/MicrosoftDocs/win32,https://sourcegraph.com/github.com/MicrosoftDocs/win32,desktop-src/WmiSdk/errors-1001-through-1010.md,https://sourcegraph.com/github.com/MicrosoftDocs/win32/-/blob/desktop-src/WmiSdk/errors-1001-through-1010.md,,"[26, [[9, 19]]]; [12, [[7, 17]]]; [33, [[248, 258]]]"
content,github.com/ThioJoe/Full-Stack-AI-Meme-Generator,https://sourcegraph.com/github.com/ThioJoe/Full-Stack-AI-Meme-Generator,AIMemeGenerator.py,https://sourcegraph.com/github.com/ThioJoe/Full-Stack-AI-Meme-Generator/-/blob/AIMemeGenerator.py,,"[387, [[15, 25] [23, 33]]]"
content,github.com/DGTCentaurMods/DGTCentaurMods,https://sourcegraph.com/github.com/DGTCentaurMods/DGTCentaurMods,DGTCentaurMods/opt/DGTCentaurMods/web/static/chessboardjs/js/chessboard-1.0.0.js,https://sourcegraph.com/github.com/DGTCentaurMods/DGTCentaurMods/-/blob/DGTCentaurMods/opt/DGTCentaurMods/web/static/chessboardjs/js/chessboard-1.0.0.js,,"[614, [[34, 44]]]"
content,github.com/DGTCentaurMods/DGTCentaurMods,https://sourcegraph.com/github.com/DGTCentaurMods/DGTCentaurMods,DGTCentaurMods/opt/DGTCentaurMods/web/static/chessboardjs/js/chessboard-1.0.0.min.js,https://sourcegraph.com/github.com/DGTCentaurMods/DGTCentaurMods/-/blob/DGTCentaurMods/opt/DGTCentaurMods/web/static/chessboardjs/js/chessboard-1.0.0.min.js,,"[0, [[4563, 4573]]]"
content,github.com/se-hwan/landing-controller,https://sourcegraph.com/github.com/se-hwan/landing-controller,utilities_general/casadi/casadi_windows/casadi/jit/mingw/GL/glu.h,https://sourcegraph.com/github.com/se-hwan/landing-controller/-/blob/utilities_general/casadi/casadi_windows/casadi/jit/mingw/GL/glu.h,,"[150, [[17, 27]]]"
content,github.com/stoneatom/stonedb,https://sourcegraph.com/github.com/stoneatom/stonedb,storage/ndb/src/kernel/blocks/backup/Backup.txt,https://sourcegraph.com/github.com/stoneatom/stonedb/-/blob/storage/ndb/src/kernel/blocks/backup/Backup.txt,,"[296, [[9, 19]]]; [274, [[11, 21]]]; [281, [[11, 21]]]; [288, [[11, 21]]]"
content,github.com/scummvm/scummvm,https://sourcegraph.com/github.com/scummvm/scummvm,engines/ultima/ultima4/gfx/imagemgr.cpp,https://sourcegraph.com/github.com/scummvm/scummvm/-/blob/engines/ultima/ultima4/gfx/imagemgr.cpp,,"[326, [[10, 20]]]"
content,github.com/scummvm/scummvm,https://sourcegraph.com/github.com/scummvm/scummvm,engines/ultima/ultima4/gfx/screen.cpp,https://sourcegraph.com/github.com/scummvm/scummvm/-/blob/engines/ultima/ultima4/gfx/screen.cpp,,"[567, [[10, 20]]]"
content,github.com/ExpressLRS/ExpressLRS-Configurator,https://sourcegraph.com/github.com/ExpressLRS/ExpressLRS-Configurator,dependencies/darwin_amd64/python-portable-darwin-3.8.4/lib/python3.8/test/test_exceptions.py,https://sourcegraph.com/github.com/ExpressLRS/ExpressLRS-Configurator/-/blob/dependencies/darwin_amd64/python-portable-darwin-3.8.4/lib/python3.8/test/test_exceptions.py,,"[321, [[42, 52]]]"
content,github.com/QB64Team/qb64,https://sourcegraph.com/github.com/QB64Team/qb64,internal/c/mingw32/i686-w64-mingw32/include/GL/glu.h,https://sourcegraph.com/github.com/QB64Team/qb64/-/blob/internal/c/mingw32/i686-w64-mingw32/include/GL/glu.h,,"[150, [[17, 27]]]"
content,github.com/QB64Team/qb64,https://sourcegraph.com/github.com/QB64Team/qb64,internal/c/mingw64/x86_64-w64-mingw32/include/GL/glu.h,https://sourcegraph.com/github.com/QB64Team/qb64/-/blob/internal/c/mingw64/x86_64-w64-mingw32/include/GL/glu.h,,"[150, [[17, 27]]]"
content,github.com/logicalclocks/rondb,https://sourcegraph.com/github.com/logicalclocks/rondb,storage/ndb/src/kernel/blocks/backup/Backup.txt,https://sourcegraph.com/github.com/logicalclocks/rondb/-/blob/storage/ndb/src/kernel/blocks/backup/Backup.txt,,"[296, [[9, 19]]]; [274, [[11, 21]]]; [281, [[11, 21]]]; [288, [[11, 21]]]"
content,github.com/twitter-forks/mysql,https://sourcegraph.com/github.com/twitter-forks/mysql,storage/ndb/src/kernel/blocks/backup/Backup.txt,https://sourcegraph.com/github.com/twitter-forks/mysql/-/blob/storage/ndb/src/kernel/blocks/backup/Backup.txt,,"[292, [[9, 19]]]; [270, [[11, 21]]]; [277, [[11, 21]]]; [284, [[11, 21]]]"
content,github.com/r-lyeh/v1,https://sourcegraph.com/github.com/r-lyeh/v1,2024/2024.10/tools/tcc-winapi/GL/glu.h,https://sourcegraph.com/github.com/r-lyeh/v1/-/blob/2024/2024.10/tools/tcc-winapi/GL/glu.h,,"[150, [[17, 27]]]"
content,github.com/r-lyeh/v1,https://sourcegraph.com/github.com/r-lyeh/v1,2023/2023.09/tools/tcc-winapi/GL/glu.h,https://sourcegraph.com/github.com/r-lyeh/v1/-/blob/2023/2023.09/tools/tcc-winapi/GL/glu.h,,"[150, [[17, 27]]]"
content,github.com/r-lyeh/v1,https://sourcegraph.com/github.com/r-lyeh/v1,2023/2023.10/tools/tcc-winapi/GL/glu.h,https://sourcegraph.com/github.com/r-lyeh/v1/-/blob/2023/2023.10/tools/tcc-winapi/GL/glu.h,,"[150, [[17, 27]]]"
content,github.com/r-lyeh/v1,https://sourcegraph.com/github.com/r-lyeh/v1,2023/2023.11/tools/tcc-winapi/GL/glu.h,https://sourcegraph.com/github.com/r-lyeh/v1/-/blob/2023/2023.11/tools/tcc-winapi/GL/glu.h,,"[150, [[17, 27]]]"
content,github.com/r-lyeh/v1,https://sourcegraph.com/github.com/r-lyeh/v1,2023/2023.02/tools/tcc-winapi/GL/glu.h,https://sourcegraph.com/github.com/r-lyeh/v1/-/blob/2023/2023.02/tools/tcc-winapi/GL/glu.h,,"[150, [[17, 27]]]"
content,github.com/r-lyeh/v1,https://sourcegraph.com/github.com/r-lyeh/v1,2022/2022.12/tools/tcc-win/include/GL/glu.h,https://sourcegraph.com/github.com/r-lyeh/v1/-/blob/2022/2022.12/tools/tcc-win/include/GL/glu.h,,"[150, [[17, 27]]]"
content,github.com/r-lyeh/v1,https://sourcegraph.com/github.com/r-lyeh/v1,2023/2023.01/tools/tcc-win/include/GL/glu.h,https://sourcegraph.com/github.com/r-lyeh/v1/-/blob/2023/2023.01/tools/tcc-win/include/GL/glu.h,,"[150, [[17, 27]]]"
content,github.com/r-lyeh/v1,https://sourcegraph.com/github.com/r-lyeh/v1,2023/2023.03/tools/tcc-winapi/GL/glu.h,https://sourcegraph.com/github.com/r-lyeh/v1/-/blob/2023/2023.03/tools/tcc-winapi/GL/glu.h,,"[150, [[17, 27]]]"
content,github.com/r-lyeh/v1,https://sourcegraph.com/github.com/r-lyeh/v1,2023/2023.04/tools/tcc-winapi/GL/glu.h,https://sourcegraph.com/github.com/r-lyeh/v1/-/blob/2023/2023.04/tools/tcc-winapi/GL/glu.h,,"[150, [[17, 27]]]"
content,github.com/r-lyeh/v1,https://sourcegraph.com/github.com/r-lyeh/v1,2023/2023.07/tools/tcc-winapi/GL/glu.h,https://sourcegraph.com/github.com/r-lyeh/v1/-/blob/2023/2023.07/tools/tcc-winapi/GL/glu.h,,"[150, [[17, 27]]]"
content,github.com/r-lyeh/v1,https://sourcegraph.com/github.com/r-lyeh/v1,2024/2024.06/tools/tcc-winapi/GL/glu.h,https://sourcegraph.com/github.com/r-lyeh/v1/-/blob/2024/2024.06/tools/tcc-winapi/GL/glu.h,,"[150, [[17, 27]]]"
content,github.com/r-lyeh/v1,https://sourcegraph.com/github.com/r-lyeh/v1,2024/2024.08/tools/tcc-winapi/GL/glu.h,https://sourcegraph.com/github.com/r-lyeh/v1/-/blob/2024/2024.08/tools/tcc-winapi/GL/glu.h,,"[150, [[17, 27]]]"
content,github.com/r-lyeh/v1,https://sourcegraph.com/github.com/r-lyeh/v1,2024/2024.09/tools/tcc-winapi/GL/glu.h,https://sourcegraph.com/github.com/r-lyeh/v1/-/blob/2024/2024.09/tools/tcc-winapi/GL/glu.h,,"[150, [[17, 27]]]"
content,github.com/r-lyeh/v1,https://sourcegraph.com/github.com/r-lyeh/v1,2023/2023.12/tools/tcc-winapi/GL/glu.h,https://sourcegraph.com/github.com/r-lyeh/v1/-/blob/2023/2023.12/tools/tcc-winapi/GL/glu.h,,"[150, [[17, 27]]]"
content,github.com/r-lyeh/v1,https://sourcegraph.com/github.com/r-lyeh/v1,2024/2024.04/tools/tcc-winapi/GL/glu.h,https://sourcegraph.com/github.com/r-lyeh/v1/-/blob/2024/2024.04/tools/tcc-winapi/GL/glu.h,,"[150, [[17, 27]]]"
content,github.com/r-lyeh/v1,https://sourcegraph.com/github.com/r-lyeh/v1,2022/2022.02/art/tools/tcc-win/include/GL/glu.h,https://sourcegraph.com/github.com/r-lyeh/v1/-/blob/2022/2022.02/art/tools/tcc-win/include/GL/glu.h,,"[150, [[17, 27]]]"
content,github.com/r-lyeh/v1,https://sourcegraph.com/github.com/r-lyeh/v1,2022/2022.03/art/tools/tcc-win/include/GL/glu.h,https://sourcegraph.com/github.com/r-lyeh/v1/-/blob/2022/2022.03/art/tools/tcc-win/include/GL/glu.h,,"[150, [[17, 27]]]"
